ID	Text	Labels
facebook_corpus_msr_359229	"योगी - दिव्यांगो की पेन्शन 300 से बढ़ाकर 500.
भक्त - जय योगिराज, हर हर मोदी.
मीडिया - ब्रेकिंग न्यूज़
केजरीवाल - दिव्यांगो की पेन्शन 1000 से बढ़ाकर 2000.
भक्त - कौन सा अपनी जेब से दे रहा हैं, जनता के पैसों से ही तो कर रहा हैं। 
मीडिया - ख़बर दिखाने लायक नहीं।
कॉपी"	(CAG,GEN,NCOM)
facebook_corpus_msr_383060	Dekh bhai m to rajnath se b jada kdi ninda krta hu pakistan ki itni kdi ki pakistan khde khde mut de or to or daud, hafiz syed ko le k khud bharat aa kr sop de itni kdi ninda krta hu m	(NAG,NGEN,NCOM)
facebook_corpus_msr_350209	"कांग्रेस का सवाल पुरी तरह जायज है 
वरना मन मोहन सिंह और नरेंद्र मोदी मैं क्या फर्क रह जाएगा"	(NAG,NGEN,NCOM)
facebook_corpus_msr_1493798	Kya haal higa😄 main btata hoon kalbushan ka haal sarbajit wala he hoga😄😄 wo hamari custody mein he hai😄	(NAG,NGEN,NCOM)
facebook_corpus_msr_402544	In haramkhoro ne Modi ji k PM banane se pehle bhi America ko visa na dene ki appeal kar chuke hai. Inke man me is desh k liye kitna zehar hai saf saf dikhayi padta hai	(CAG,NGEN,NCOM)
facebook_corpus_msr_348783	"Jis speed se bjp aage badh rhi hai.. Usi speed se break v lag jayegi.. Bjp pe.. Agar action nhi liya Pakistan k khilaf to..
Agar action nhi liye to laat Mar Degi janta"	(CAG,NGEN,NCOM)
facebook_corpus_msr_1805755	"haha apke ghr bank statement aa ri thi 
bs jo kisi ne kaha maan liya"	(NAG,NGEN,NCOM)
facebook_corpus_msr_834432	ब्रिटेन के सार्वजनिक क्षेत्र में आने वाले समय में वेबसाइटें और कृत्रिम 'चैट बोट्स' जैसी मशीनरी ढाई लाख नौकरियां छीन लेगी.	(OAG,GEN,NCOM)
facebook_corpus_msr_349973	Congress to sirf bayanbazi karti kuch nahi thi aur ab modi ko salah De rahi hai	(OAG,GEN,NCOM)
facebook_corpus_msr_1418409	"Retweeted NDTV Videos (@ndtvvideos):

77 साल के इस शख्स के कारनामे, फर्जी जज भी बना, चोर भी और... - http://t.co/NSLQeIVcP6"	(NAG,NGEN,NCOM)
facebook_corpus_msr_349328	"एक आम आदमी सुबह जागने के बाद सबसे पहले टॉयलेट जाता है, 
बाहर आ कर साबुन से हाथ धोता है,

दाँत ब्रश करता है,

नहाता है,

कपड़े पहनकर तैयार होता है, अखबार पढता है,

नाश्ता करता है,

घर से काम के लिए निकल जाता है,

बाहर निकल कर रिक्शा करता है, फिर लोकल बस या ट्रेन में या अपनी सवारी से ऑफिस पहुँचता है,

वहाँ पूरा दिन काम करता है, साथियों के साथ चाय पीता है,
 शाम को वापिस घर के लिए निकलता है,

घर के रास्ते में 

बच्चों के लिए टॉफी, बीवी के लिए मिठाई वगैरह लेता है,

मोबाइल में रिचार्ज करवाता है, और अनेक छोटे मोटे काम निपटाते हुए घर पहुँचता है,

अब आप बताइये कि उसे दिन भर में कहीं कोई ""हिन्दू"" या ""मुसलमान"" मिला ?

क्या उसने दिन भर में किसी ""हिन्दू"" या ""मुसलमान"" पर कोई अत्याचार किया ?

उसको जो दिन भर में मिले वो थे.. अख़बार वाले भैया,

दूध वाले भैया,

रिक्शा वाले भैया,

बस कंडक्टर,

ऑफिस के मित्र,

आंगतुक,

पान वाले भैया,

चाय वाले भैया,

टॉफी की दुकान वाले भैया,

मिठाई की दूकान वाले भैया..

जब ये सब लोग भैया और मित्र हैं तो इनमें ""हिन्दू"" या ""मुसलमान"" कहाँ है ?

""क्या दिन भर में उसने किसी से पूछा कि भाई, तू ""हिन्दू"" है या ""मुसलमान"" ?

अगर तू ""हिन्दू"" या ""मुसलमान"" है तो मैं तेरी बस में सफ़र नहीं करूँगा,

तेरे हाथ की चाय नहीं पियूँगा,

तेरी दुकान से टॉफी नहीं खरीदूंगा,

क्या उसने साबुन, दूध, आटा, नमक, कपड़े, जूते, अखबार, टॉफी, मिठाई खरीदते समय किसी से ये सवाल किया था कि ये सब बनाने और उगाने वाले ""हिन्दू"" हैं या ""मुसलमान"" ?

""जब हमारी रोजमर्रा की ज़िन्दगी में मिलने वाले लोग ""हिन्दू"" या ""मुसलमान"" नहीं होते तो फिर क्या वजह है कि ""चुनाव"" आते ही हम ""हिन्दू"" या ""मुसलमान"" हो जाते हैं ?

समाज के तीन जहर

टीवी की बेमतलब की बहस

राजनेताओ के जहरीले बोल

और  कुछ कम्बख्त लोगो के सोशल मीडिया के भड़काऊ मैसेज 

इनसे दूर रहे तो  शायद बहुत हद तक समस्या तो हल हो ही जायेगी.

शेयर करें छलावों से बचें....

सिर्फ पढ़े लिखे लोग शेयर करे।।जाहिल लोग delete कर दे ।।।पढ़ा लिखा समझकर ही आपको भेजा है।।।"	(NAG,NGEN,NCOM)
facebook_corpus_msr_399246	bhi kya atom bomb atom bomb kar rahe ho. apko malum hia ki kon sa country ka bomb ka kitna distruc radius hai. bas gavar ki thara lad rahe ho	(OAG,GEN,NCOM)
facebook_corpus_msr_382516	"Ha ha ha ha
Hum apka dard samajh sakte hain bhai.
Film ki baat b chal rahi h to usme BJP Congress ghused rahe ho.
Pakka Congressi ho."	(OAG,GEN,NCOM)
facebook_corpus_msr_336950	Is movie ki 1st day collection donate kr di gyi h Army ko....	(CAG,NGEN,NCOM)
facebook_corpus_msr_956363	"Ambani ..aadani...modani...ki... kahani...

एक राजा था उसके यहाँ एक दिन 2 दर्जी आये उन्होंने ने कहा की हम स्वर्ग से धागा लाकर पोशाक बनाते है 

जिसे देवता पहनते है राजा ने कहा एक पोशाक मेरे लिए बनाओ मुँह माँगा इनाम मिलेगा दर्जी ने कहा ठीक है 50 दिन का टाइम दो ...

और इस पोशाक की एक खास बात है ये मूर्खों को नहीं दिखेगी राजा और भी खुश ऐसे तो हम अपने राज्य के मूर्खों की भी पहचान कर लेंगे ..
.

दोनों ने पोशाक एक बंद कमरे में बनाना शुरू कर दी देर रात तक दो कटर पटर करते रहते थे ....

एक दिन राजा ने मंत्री को भेजा कहा देखो कैसी पोशाक बन रही है 

मंत्री कमरे के अंदर गया जाते ही एक ने कहा देखो मंत्री कितना सुन्दर रेशा है 

पर मंत्री को कुछ दिखाई न दिया उसे वो बात याद आई की मुर्ख को ये पोशाक दिखाई न देगी मंत्री ने भी कहा हां बहुत सुन्दर है 

और आकर राजा को बताया बहुत सुन्दर बन रही है आपकी पोशाक, राजा बहुत खुश् हुआ एक दिन राजा भी गया देखने उसे भी कुछ न दिखाई दिया पर चुप रहा और मन में सोचा लगता मंत्री हमसे ज्यादा बुद्धिमान है ...

तभी उसे दिखाई दी थी मैं मुर्ख हूँ इस प्रकार राजा चुप रहा पोशाक बनकर तैयार हो गयी 

दोनों दर्जियों ने कहा कल हम जनता के सामने ये पोसाक पहनाएंगे फिर राजा की सवारी निकलेगी दूसरे दिन राजा को पोशाक पहनाई गयी जो किसी को दिख नहीं रही थी पर बोला कोई नहीं, ...

क्यों क्योंकि मूर्खो को दिखती नहीं थी इस डर से हमें सब मुर्ख कहेंगे सब चुप रहे,...

 राजा नंग धड़ंग होकर बड़ी शान से सवारी निकाल रहा था तो ये कहानी थी जो आज बिल्कुल फिट बैठ रही है..

 नोट बंदी से परेशानी सबको है पर यदि कह दे तो लोग कहेंगे की तुम्हारे अंदर देश भक्ति नहीं है ..

देश के लिये कोई भाव नहीं है ....

डरा दिया गया है देश के नाम पर, सभी तारीफों में लगे है जैसे पोशाक की कर रहे थे,..

 50 दिन ज्यादा नहीं देखना देश कितना बदलता है महगांई कितनी कम हो जायेगी भ्रष्टाचार कितना कम होगा 
.
#किसी_गरीब_कलम_से"	(NAG,GEN,NCOM)
