ID	Text	Labels	words	sents	numbers	unknowns	punctuation	year	Gender
C10.99	Nungaina pllu	(NAG,NGEN,NCOM)	2	1	0	0	0	0	NGEN
C10.170	"asengba nungsibei mafmdadi kananasu thingba ngmloi, nungai yaifana panba
oibiyu"	(NAG,NGEN,NCOM)	10	1	0	0	1	0	NGEN
C101.920.1	@A pinch of chèchè fake kangleicha🙄	(CAG,NGEN,NCOM)	5	1	0	1	0	0	NGEN
C95.357	Eikhoi mashel nungshinashi	(NAG,NGEN,NCOM)	3	1	0	0	0	0	NGEN
C95.150	Arshad ng Kaym khnga ge taningde	(CAG,NGEN,NCOM)	6	1	0	0	0	0	NGEN
C10.61	Same blood . Thamoibu sengadi yai	(NAG,NGEN,NCOM)	5	2	0	0	1	0	NGEN
C115.102	Let’s break Manipur government .. and make new one tomorrow ...	(CAG,NGEN,NCOM)	9	3	0	0	3	0	NGEN
C101.346	"Handagke mikhalcda bjpna mai pakhradbe manipurc lalbung ama soidan oigani
cabge matangda"	(CAG,NGEN,NCOM)	12	1	0	0	0	0	NGEN
C115.80	"Blinded by false pride, the majority community refuses to acknowledge the
existence of Article 371(C) of our Constitution for the last several decades.
Manipur Land Revenue and Land Reforms Act 1960, coupled with Hill Area
Committee divided the hill and valley people drawing a clear line of
demarcation in all respects. Even the Yelhoumee (original inhabitants) status
is divided. While the one is officially recognised, the other is unofficial
and looks like self styled Yelhoumee. We should call a spade a spade. Article
342(1) made all this division and unless the social disparity among the
original inhabitants is removed by a Constitutional amendment -- either
majority community becoming ST or ST friends general -- the status quo will
remain always, with Meitei at the receiving end forever. At this rate, the
geopolitical reality demands a collective political wisdom devoid of quixotic
pipe dreams."	(CAG,NGEN,NCOM)	139	7	3	0	22	1	NGEN
C95.347.3	Nyumda pngbadi pngo mpan thokna pnganu apngba	(CAG,NGEN,NCOM)	7	1	0	0	0	0	NGEN
C95.185	Meetei Braman/Bamon gee matungda sufix Sarmma gee maramda Discursion toubiyu	(NAG,NGEN,NCOM)	11	1	0	0	1	0	NGEN
C130.142	Pelleda	(NAG,NGEN,NCOM)	1	1	0	0	0	0	NGEN
C95.67	Meetei singsina asuk Ym commentpiriji keigino pellehe noi.	(CAG,NGEN,COM)	8	1	0	0	1	0	NGEN
C115.103.1	"Terrorist are the ones using bombs example like .... Meiteis underground using
bombs.....are terrorist ...under the restriction of UNO any groups using bombs
are called terrorist"	(CAG,NGEN,NCOM)	26	2	0	0	3	0	NGEN
C108.130.3	Sak thimankhina meitei nupa fangdabei ni	(CAG,GEN,NCOM)	6	1	0	0	0	0	GEN
C12.22	"Mapan lamda leiraga wajao ngangba do twnu eramdam gi keinomta twraga utlak o
aduga ng haisingdo thanaba yai. Migi mama na fajei eigi emana thi haibei wata
du nasa yam chaokatte haine. Action speaks louder than words lets bring a
change to Manipur. Utlou case ta ngange ga ngang o yare aduga meitei amana
meitei ama fatte minem ni kaidudi namaido kaida thammige."	(CAG,NGEN,NCOM)	63	4	0	0	4	0	NGEN
C95.359.2	"indigenous oibag mtangda yetnarkadi...meitei yumnak fngbakheina
chumgani...history nasu yani.."	(CAG,NGEN,NCOM)	11	2	0	0	4	0	NGEN
C101.915.4	@Md Abdul hassan Chesamhassan congress haaa	(NAG,NGEN,NCOM)	5	1	0	0	0	0	NGEN
C115.7	Manipur gi lam machet amata kaiba yaroi	(OAG,NGEN,NCOM)	7	1	0	0	0	0	NGEN
C12.137.1	"Indramani Khaidem dat is called standard... Forgive passion is our
hospitality... Don't jutches to other look at your self...They drink they
dance but it's not affect to u right it's going to lose themselves those
people who eat or drink not u...They R not killing people they kill themselves
they are not thieves..Nothing to do non our business...U r staying in corners
n hide n kiss they frankly dance n hug or kisd..Which is more open minded"	(CAG,NGEN,NCOM)	82	10	0	0	9	0	NGEN
C33.43	C gi c nupi da sirine na thilli haibagido nttro	(NAG,NGEN,NCOM)	10	1	0	0	0	0	NGEN
C101.931.3	Blackie haiba hui loibado duju neivnida.	(NAG,NGEN,NCOM)	6	1	0	0	1	0	NGEN
C130.96	"Fucking minister bishworjit,masa leina leina Magi nupina atoppa nupada
Chelluraga amuk mana hnduna lousinba,aduga nupisibuna mana nmthakki langda
thuhnbiri, nupi bu hnthana yengliba mana minister ni kaina meeyam gee afaba
kari toudoino.. Mangonda Piriba minister gee fam se athuba matam da louthok
khiba na fagani.. Nupi di lonba ngam ee aduga masagee control da thambadi
ngamdaba.."	(OAG,GEN,NCOM)	58	6	0	0	9	0	GEN
C10.119.2	Makhoigidi dharam sandokpagi wakhalda lousinbata heire pithokpadi takpiramdre	(CAG,NGEN,COM)	8	1	0	0	0	0	NGEN
C12.59	choukhatpa haibsi krino adu d bro agi guide lines kara pame next video da...	(CAG,NGEN,NCOM)	14	1	0	0	1	0	NGEN
C95.316	Middle gise skta ama twida🤣	(NAG,NGEN,NCOM)	5	1	0	1	0	0	NGEN
C106.40.1	Bishwajit	(NAG,NGEN,NCOM)	1	1	0	0	0	0	NGEN
C101.50	"BJP people don't try to convince us, we are not fools. You are all brainwashed
fools."	(CAG,NGEN,NCOM)	16	2	0	0	3	0	NGEN
C10.135.2	"@Boya Safiqur Walker ngse cheidi phajana nine ebo gadahanabu cgumba wakhal
khangadro pithokpasu kharatammo mingonda"	(CAG,NGEN,COM)	14	1	0	0	0	0	NGEN
C108.9	Enjoy Mayanglife...n it's nonsense	(CAG,GEN,COM)	5	1	0	0	1	0	GEN
C10.82.1	@Sanayai Ahmed ashengbeiro🥱🥱🥱🥱🥱🥱	(NAG,NGEN,NCOM)	2	1	0	6	0	0	NGEN
C12.40	Heipa d ngna loina khngdba khrasu keirey brother	(CAG,NGEN,NCOM)	8	1	0	0	0	0	NGEN
C33.1	"Md . Jafar  
S/o-Solit Khan of Keirang Khunou Mahak siba yana leiri mayamna mahakkidamk
Du'a pray for Allah All Subscribe Thanks All"	(NAG,NGEN,NCOM)	22	2	0	0	2	0	NGEN
C101.40	"Da Raj se last ta hindi film"" Nayak"" ta Anil Kapoor na lwtiba role do amta
oirkadi fanida"	(NAG,NGEN,NCOM)	18	1	0	0	2	0	NGEN
C106.31	Video of the month haicni	(NAG,NGEN,NCOM)	5	1	0	0	0	0	NGEN
C130.85	kasubiding c na moron ama nupi leiriba nupagi khutka chopcakhrapotni	(OAG,GEN,NCOM)	10	1	0	0	0	0	GEN
C115.143	"COCoMI n praja mym na handak sangai festival thingjanlase erangda nungaithokpa
matam natre"	(CAG,NGEN,NCOM)	13	1	0	0	0	0	NGEN
C95.288	Ed yaoba laktwba ekaire ....	(NAG,NGEN,NCOM)	4	1	0	0	1	0	NGEN
C101.824	"BJP se chahi ani dang sarkar paida ngairi mayam khinare.. Moise chahi 15 ga
paihalladi civil war ga thoklatou malli.."	(CAG,NGEN,NCOM)	19	4	1	0	4	0	NGEN
C33.33	"Muslim oigera meitei oigera lalbu lalaba hatkhro ,,,,,masjid ta namaz sonbda
meiteina nongmta mi hatri ko ,,,muslim oirdi muslim gi lmcht chtkdbne hero
sardi cba tbni keino"	(OAG,NGEN,NCOM)	27	1	0	0	5	0	NGEN
C33.14	nungaitehe c d yngba kijei fumankhre	(NAG,NGEN,NCOM)	6	1	0	0	0	0	NGEN
C108.23	"democracy oibduna mayangda onglibni eikhoi pikhraba furup manipuri
meitei/meetei asi kannba hotnsi hiba khakki wani ayambna manipuri eche echan
gyan taba watli khara khanthaba fei upaidi leiroi khangi maramdi lairik tamba
chatlaga bollywood ngakta ngaire tv serial khara yengba adunni nupana kari
film/kari picture yenglaga kari faoee adubu nupadi wakhal khanthei aduga
nupisingdi makhoina pambdo adummak chatthei hibdi hindi serial yam kena leiba
manembok mamou nungcndba emungi warisingdo...penjre mit kumhei oina khangdbni
asegba onthokpgi wani haha......."	(CAG,GEN,COM)	79	1	0	0	4	0	GEN
C101.92	Mayam gi comnt se paba yam nungairiye eidi.. 🤨	(CAG,NGEN,COM)	8	3	0	1	2	0	NGEN
C101.113	"CAB se fate je khangeba spoke peisa anije bjp gi adubu bjp da leirurabni yet
yada yetlineba mayumda machanaga baba chatpiruranu eikhoi taba ngamde
hairmdoine Mahabharata Dada karna pandhop ki manaosing nungsirgju kourab ki
thibong charubnina kourbki michang changumjtni"	(NAG,NGEN,NCOM)	39	1	0	0	0	0	NGEN
C95.299	"Samna hairabada YERUM ga EGG ka khetnabagumbani. Sidabu kari discussion
touningai leige?"	(NAG,NGEN,NCOM)	12	2	0	0	2	0	NGEN
C95.105	"Kei chaunaba yoklaga aonjanlaga chik a haiduni masidi tauhalninde eigi
nungsiraba meitei pangal eching enausing"	(CAG,NGEN,NCOM)	15	1	0	0	0	0	NGEN
C95.390	Sm jalal na ngang liba waphm si yamna chumi haining e	(NAG,NGEN,NCOM)	11	1	0	0	0	0	NGEN
C10.2.2	@M Sushil sharma hoi adubu di Muslim ollamena	(NAG,NGEN,COM)	7	1	0	0	0	0	NGEN
C130.92	Eya Yabi	(CAG,GEN,NCOM)	2	1	0	0	0	0	GEN
C101.719.2	"Bo se Jiribamda voter thousand henna Ngarang nahanda nouna hapchillaklishi
kadaidagino choukidar kadaida karitouduna leige"	(CAG,NGEN,NCOM)	15	1	0	0	0	0	NGEN
C115.97	Pothapham khangde.	(CAG,NGEN,NCOM)	2	1	0	0	1	0	NGEN
C105.2	Fck u sun of bitch jisu	(OAG,NGEN,COM)	6	1	0	0	0	0	NGEN
C95.291.3	"Chumgera chummoira mapung fagera faroira mina neinaba ama sindana twrido
fagiro ym neinaba madi ngahandei keidw leige"	(CAG,NGEN,NCOM)	17	1	0	0	0	0	NGEN
C101.395	"CAB na Manipur da karimta sokhalloi haibsing rally amta sinbiyu hhhhh.  
Ngamsu ngamloi  
Masina takpadi Manipur gi Praia na CAB pamde haibni"	(CAG,NGEN,NCOM)	22	2	0	0	1	0	NGEN
C101.149	Khare jre bjp	(CAG,NGEN,NCOM)	3	1	0	0	0	0	NGEN
C106.14	Loutin tadanaba photo thetsi	(NAG,NGEN,NCOM)	4	1	0	0	0	0	NGEN
C10.111	"Islam bu thajaba miyoisingna comments pibiganu ai aigi echasingbu Islam karino
khanghandabgi thoklibani maram aduna echasingbu Islam gi marmda tmbiyu"	(CAG,NGEN,COM)	20	1	0	0	0	0	NGEN
C101.894	"Publikk comment cu khar yengbiyou BJP nakhoibu publik na nakhoibu nungcdr khr
ekyb khngu"	(CAG,NGEN,NCOM)	14	1	0	0	0	0	NGEN
C101.276	"Thambal Satpagi Matm Loigare,Thambou Faoba Tanba Loinare.Wa Makha
Tajaningdre...!!!"	(CAG,NGEN,NCOM)	11	2	0	0	4	0	NGEN
C95.298	Anchor 1 oirdi michang mikha naibignu	(CAG,NGEN,NCOM)	5	1	1	0	0	0	NGEN
C108.130	Taori c urba manipur nupi sing c bu meitei ka amta leitraba haimi	(OAG,GEN,COM)	13	1	0	0	0	0	GEN
C108.130.1	@BINODINI OINAM mayang nupa di yoo drugs ka amata sijana draba Jara	(CAG,GEN,COM)	11	1	0	0	0	0	GEN
C108.25	"Minai nupi oina  
Khubak ta chalga leidoini  
Meetna yengbda kin lukhthakhib nupi nangna mini oina leitna kali khallaga
leidolibno"	(CAG,GEN,NCOM)	19	1	0	0	0	0	GEN
C33.12	"If punishment is to be given by ... Thn wats the police doing eating or wat
don't knw !¡"	(OAG,NGEN,NCOM)	17	3	0	1	2	0	NGEN
C130.136	aya... msk ym fajeiye	(NAG,NGEN,NCOM)	4	1	0	0	1	0	NGEN
C108.36	Meiteise asumaina chatnara oireko	(CAG,NGEN,NCOM)	4	1	0	0	0	0	NGEN
C10.127	nungai yaifa ba oi u	(NAG,NGEN,NCOM)	5	1	0	0	0	0	NGEN
C95.258.2	Knano	(NAG,NGEN,NCOM)	1	1	0	0	0	0	NGEN
C101.460	bjp nattana kanana vote kadoino kadw mndeda adubu ngaikhisi	(NAG,NGEN,NCOM)	9	1	0	0	0	0	NGEN
C33.10	"Phubu hek phuraba upload twnangai ta hotnei eikhoi phuraga upload twrkke
nungaibra yengou ko"	(OAG,NGEN,NCOM)	14	1	0	0	0	0	NGEN
C101.563	Da Raj na thomme🤣	(NAG,NGEN,NCOM)	4	1	0	1	0	0	NGEN
C106.37	Mathong maram khangdaba midi saga mannei hainei asansingna	(OAG,NGEN,NCOM)	8	1	0	0	0	0	NGEN
C95.159	"My Question is.. Yumnak yaodaba pangal singse Manipurda Kamaina
changakhreeno..?????????????? Yelhowmee Nate hybada hymanba thokloi(thengnaba
yaore).. ....clarification needed... .... Ethnic ta Pangal, Meitei pangal
amasung Religion da Manipuri Muslim hyba d keisu kyde hyna khanjei . Sida yam
yetnabagi mathow su tade. Discussion se munna tajaraga last tadi oja Jalal
kwbibramdabagi warowba oigani khanli. 😂😂😂 Maramdi Oja Syed na madi historian
Nate , pangal na manipurda lakhiba matam do hwjik faoba date specific oina
leite verbal da khara ngangnaba natana aduna written da leibaduna warep lwbani
adusu scholar and historian singna yanarakpani hykhi aduga any individual
amasung organisation seminar duda yaoba yagani hydana invite su twe hykhi
media gi khithang da. Makha tana thijanba oisanu adubu hwjiki erang mata sida
wa wa laohandabida pangal singi oina discussion chathabana fei khanle. Yamna
luba issue nate date ama thidokpa khaktani ningsing kumon pangthokpagi...
matam lwbiyu . Yaiphare."	(CAG,NGEN,COM)	141	15	0	3	22	0	NGEN
C101.150	"Bjp c hek oubada.........,....naramdaba hakchang kai c......khudakta hekta
nai...."	(NAG,NGEN,NCOM)	11	1	0	0	5	0	NGEN
C101.283	Bjp sak..... ekaiba khara khango	(CAG,NGEN,NCOM)	5	1	0	0	1	0	NGEN
C12.11	"Somse meetei natabra fjba paotak mayam pibiraga noi2 hairise kanadno somsu
meetei oiradi eikhoi haifam thokpra khnjba then ILP chatnahalu haibga mapan
dgi tilhou alu import toubgdi mari leinadbra khle manipurdagi mayang fu
cheiduna toubasidi eisu pamjade but makhoina manipurda leitraga akhoina karigi
thum alu chini fangoidoino somsu social platform da changsinlk abnina fjba
wahei wata haihaninge lamgi sanna machi sange haibadu tahanbigno"	(CAG,NGEN,NCOM)	63	1	1	0	0	0	NGEN
C115.107	Oja harishwar goswami gi dmk eina thagatchari	(NAG,NGEN,NCOM)	7	1	0	0	0	0	NGEN
C101.93	"BJP khuirehe eyamb Raj ki Question da... Tiken ga bijoy gase Bangladesh ta
pullap thakhrsi myam... Illegal migrant myam moina accept twreese Keigino..
Meitei mcha ntrajatlo BJP gi spokesperson 2 se?"	(CAG,NGEN,NCOM)	30	5	1	0	5	0	NGEN
C101.520	"Thanks to BJP Manipur or choosing these two irritating dumb gadha as your
Spokesperson."	(CAG,NGEN,NCOM)	14	1	0	0	1	0	NGEN
C12.32	"Ebungo ng d fjana thumehe nhumduda khupkna amtng thara d ngangli lon krmb
mfmda d hwrkhibno haiba khnglkani mkhoigumb meiteine d hairga meitei oidb kya
c leibgni myang mcha myam c na onjnlga chrk e se nasa hana amta chumthorkho
aduga wa tan c ko angang yam oiri nang"	(CAG,NGEN,COM)	49	1	0	0	0	0	NGEN
C101.516	BJP MUTHATLASE MYAM	(CAG,NGEN,NCOM)	3	1	0	0	0	0	NGEN
C115.30	"Chumi wantim naga di karigi fir pandriba karigino aduga meetei machadana
palliba masina takpadi manipur sarkarsu meegi meechang change haibaisi masana
tabani"	(CAG,NGEN,COM)	22	1	0	0	0	0	NGEN
C101.621	"Sigi bjpgi ahan kokchak anise ekaibagasu khngdaba jatnine hanna CAB rajya
sabhada pass touba ngamkhidbadasu moinani hai amukka amuk menifestodadi amuk
haplakli,ekaidro sakthusa,prajasi noina khllisi yam pange khlliro"	(OAG,NGEN,NCOM)	30	1	0	0	2	0	NGEN
C95.255	"Please think and research our suitable history before you speech dialogue
otherwise there are so many misunderstanding may be happening among the
communities 🙄🙄🙄🤫🤫🤫🙄🙄🙄🙌🙌🙌"	(NAG,NGEN,NCOM)	23	1	0	12	0	0	NGEN
C33.35	"""Muslim macha bu oira d hatlu chumgera, langera"" hibei mahutta mob justice
yaningde hihaninge... Meitei macha su fuba da Siba ywdaba natte.. ekui kuidana
Lai harao famda khongpangna kaorubei mayam fubada sinkrabani...  
Video si ge matung Enna.. ""yare khra fura d tok oh.. Siba tare"" hiba mayam
amasu ywri....  
Aduna communal ge oiba erang satgatkumsi...erang thok aga noi akhoi tani
mangjagadaba..."	(CAG,NGEN,NCOM)	62	10	0	0	16	0	NGEN
C101.886	"Adm oinamk politically neutral di oijabne ado National party sigi mrkta
yengluradi BJP leingktagidi hnnagi Congress na henna mareibk nungsi henle."	(NAG,NGEN,NCOM)	21	1	0	0	1	0	NGEN
C115.169	Taningdeko BJP vote pibeini kalak peli haa2	(OAG,NGEN,NCOM)	7	1	1	0	0	0	NGEN
C101.380	Mashidi rajnitini BJP su Congress su miyamna khngnarabani	(NAG,NGEN,NCOM)	8	1	0	0	0	0	NGEN
C95.260	WHAT is his age?	(NAG,NGEN,NCOM)	4	1	0	0	1	0	NGEN
C115.142	CM mashamak amtang invite touraga wari sanarad fagadabani.... Yarktramaksu	(NAG,NGEN,NCOM)	9	2	0	0	1	0	NGEN
C101.677.2	Adudi ei khngdre...adudi ei muna pajrktre hybna papkhum oin chiraiduro	(NAG,NGEN,NCOM)	11	1	0	0	1	0	NGEN
C101.632	"BJP vote karraroi haina fagi tourubne Delhi gi lairik leifam dukan amada dukan
mapudna eingonda mamitto khakna yenglke  
Eidi ahanbd kirure adubu aroibda singhar amaga cha amaga offer
tourke....meiteidi khangde myangdi BJP tadrehe..."	(NAG,NGEN,NCOM)	34	1	0	0	2	0	NGEN
C101.506	BJP gi member anisurisina Impact Kari kanbadagi no? Political press leibra?	(NAG,NGEN,NCOM)	11	2	0	0	2	0	NGEN
C101.941.3	Oiramba yaba ym lei	(NAG,NGEN,NCOM)	4	1	0	0	0	0	NGEN
C10.57.1	Are oo huranba tambiba dharma	(OAG,NGEN,COM)	5	1	0	0	0	0	NGEN
C95.250	Ekaijei skthusa	(OAG,NGEN,NCOM)	2	1	0	0	0	0	NGEN
C101.800	"Tarun iriba letter do vot bank phangnabani time n place ki oiranggani eikhoi
su chak chakhom charina khang e adumoinasu Bill pass tounadi Lok Sabha da
phaoba pukhatkgide this is the point"	(CAG,NGEN,NCOM)	32	1	0	0	0	0	NGEN
C108.71	Meiteilakta chanafam leiramaroi	(CAG,GEN,NCOM)	3	1	0	0	0	0	GEN
C95.259	Who told him this stories	(NAG,NGEN,NCOM)	5	1	0	0	0	0	NGEN
C108.50	"Kari gum ba mayang kuli oirmma d positive comments piriba sing negative
pirkkani ILp chttrasu yagadaba mlle"	(OAG,NGEN,COM)	17	1	0	0	0	0	NGEN
C12.28	"Meitei khunaibu nungsiba mi yaorgdi Masigi nupa asi masak maming khngba
yaobirgdi amukta haibirku."	(CAG,NGEN,NCOM)	14	1	0	0	1	0	NGEN
C95.188	"Jalal di sungyeng hek yengningdre social oiba khara watli.amana ngangngi
mangak hai amana ngangngi mangak hai mana loina khangbaga sari jalal fully
dry....👍"	(CAG,NGEN,NCOM)	23	1	0	1	1	0	NGEN
C101.583	Keino moina cabse adum michang changice yaningde haidricna krigi	(CAG,NGEN,NCOM)	9	1	0	0	0	0	NGEN
C101.931.5	Haha	(NAG,NGEN,NCOM)	1	1	0	0	0	0	NGEN
C95.274	MEITEI MUSLIM HAIBADI YAI, YAM YAI	(NAG,NGEN,NCOM)	6	1	0	0	1	0	NGEN
C95.38	"Shut up men we r just Islamic don't argue about it, well do for the unity of
Manipur, it's nothing matter we r pangal or meetei pangal or Muslim, living as
a unity, don't divide according to their religion. We should live as a
Manipuri...."	(NAG,NGEN,NCOM)	45	2	0	0	6	0	NGEN
C101.102	"Matam leijdre aduna fulldi yengjadre adubu fb da clip matek2 thengnabadadi
sidi nokfade yaob yab mi ym yaore. Ekaib khngdb misu ym yaore"	(OAG,NGEN,NCOM)	23	2	1	0	1	0	NGEN
C108.85.1	"@Keturani Thokchom manipurni mana2 aningba apamba toujarasanu eikhoidi bhabok
ta oina leire amuksu nungc tungda lakadaba echa enaosinggi khnbda"	(CAG,NGEN,NCOM)	18	1	1	0	0	0	NGEN
C101.617.5	Hngo ne kayam heirage yenga c	(NAG,NGEN,NCOM)	6	1	0	0	0	0	NGEN
C95.372.1	"Wakhal tayonnanu Munna tabiyu. Pangal mingthol pikhiba amadi pangal
kangleipakta khunda leitaba houkhibagi matangni. Tung mang yenglaga comments
toubiyu"	(CAG,NGEN,NCOM)	19	3	0	0	2	0	NGEN
C12.133.2	@naren chanam nangdi yamna khanglene ha	(NAG,NGEN,NCOM)	5	1	0	0	0	0	NGEN
C101.754	Nok e ei kn na	(NAG,NGEN,NCOM)	5	1	0	0	0	0	NGEN
C101.700	"Chingdadi bjp kakhiba yai Nagaland dasu moiga ym naknaba Mari oibani blockade
twhankhibaduna sakhini"	(NAG,NGEN,NCOM)	14	1	0	0	0	0	NGEN
C95.415.2	@Rehan Iqbal lannad khnbgano yengbada ubada ware adu gne	(CAG,NGEN,NCOM)	8	1	0	0	0	0	NGEN
C95.316.2	Thiju thi	(OAG,NGEN,NCOM)	2	1	0	0	0	0	NGEN
C101.392	Psychological blackmail ne oirabra hyriye 😂😂😂	(NAG,NGEN,NCOM)	5	1	0	3	0	0	NGEN
C101.640	"Onthokpa matouni...Manipur BJP chahi 2 and half khaksida pungpen hen
penhallii....🤧🤧🤧🤧🤧"	(CAG,NGEN,NCOM)	11	2	1	5	2	0	NGEN
C95.244	Meitei Pangal na yaiphare	(NAG,NGEN,NCOM)	4	1	0	0	0	0	NGEN
C130.35	Liriva warije munna tarava matungda wa ngango nupi chopmlly skthudo	(OAG,GEN,NCOM)	10	1	0	0	0	0	GEN
C106.11	"Nupi bu keisu leitana khanba lwningaga lwba divorce twningaga twba noi gumba
nupa mym c khra thuna c khra d nupi eikhoi mym su nungaina amta leijagee
keidwrage."	(CAG,GEN,NCOM)	28	1	0	0	1	0	GEN
C101.437	"mee top changakngoi haibasi nahak gurrenty piba ngamgadra nahakna cab asuk
yamna support tourisigi maram takpiyu"	(OAG,NGEN,NCOM)	16	1	0	0	0	0	NGEN
C101.519	"Raj ki Q da BJP meikhu hwrey.  
Raj ki discussion bu oiradi yenghwdaba yadey khanliba miyoising gi manungda ei
esasu amani."	(NAG,NGEN,NCOM)	21	2	0	0	2	0	NGEN
C101.248	"Animak nawa loude noina khangdana kayam khanglage noibu kadaifao lairik
tamhouge manipurse noina loina khanglabo loina heirabo CAB Manipur miyamn
pamde masida loirabani ......machasha"	(NAG,NGEN,NCOM)	24	1	0	0	1	0	NGEN
C130.190	Ahum mak ikaibadi khangdrehe. Loirehe makhoigi warina leikai singbul oire	(OAG,NGEN,NCOM)	10	2	0	0	1	0	NGEN
C130.138	"Si yengubada yam nungaite, paap puni nupibu suk hanthana toubiramba. Laina
warakkani soidana.  
  
Amaromda amuk tarakhi wari, magi ahanba nupadu Bishorjit ta chenkhibada yam
kapkhi, amuk hanjinnajage khanjei hai. Chumba chumdabadi khangdre.  
  
Laina soidanadi warakpa oirasanu tamthina touba/toubising."	(CAG,GEN,NCOM)	39	5	0	0	9	0	GEN
C95.458.1	@Md Ajish noi alla do mashk urabo	(CAG,NGEN,COM)	6	1	0	0	0	0	NGEN
C95.280.3	@Tangba Mangang PANGAL khk hairaga MEITEI shu yaore, TENSILLO haibanida Tangba	(CAG,NGEN,NCOM)	10	1	0	0	1	0	NGEN
C108.43	"Meitei nupa singna Hao mayang foreigners mayam lourisidi panganbok louraga
hongba yaorisidi nupi kharasu apambda chatchasanu pamdba noi chatlunu
thammoigi marini kananasu thingba ngammoi. Toutbu meitei ahan lastmansingna
namou atoppapa jati pusinlakpda suktokpinu eikhoigisu masing Adum
hengatlakkani."	(OAG,GEN,COM)	37	2	0	0	2	0	GEN
C95.89	"Amana touba amana shingthanadaba gi chatnabi leiri makheidi pumnak oeithokpa
khara luna thokkani. Keino yamlaga huei makok ngaoee haibaduni . Khurakki ee-
na Lai shabashingshe heigrang athouba ama pairaga yendem tharak shoibagum
makak2 kakkadabani. Yaiphare Yaiphaminnarashi"	(OAG,NGEN,NCOM)	35	4	1	0	4	0	NGEN
C130.24	"Problem ngakta taibang panse  
Kok ngoure khangdre...mana touba mana phngba eina touba eina phngba hei baduni  
Gian ama tadre"	(CAG,GEN,NCOM)	20	1	0	0	1	0	GEN
C115.96.3	"but yy wat for 😱🙁☹️ we da the poor community uncivilised people undevelop
people we r just demanding for development  
bro we will never break territorial integrity but we will hav direct
administration with centre development work will be done in nagas inhabitat
areas dats all  
  
1 second ago"	(OAG,NGEN,COM)	47	2	1	4	0	0	NGEN
C101.17	Bjp da vote thadaba mido angaobaniko	(OAG,NGEN,NCOM)	6	1	0	0	0	0	NGEN
C115.6	"I think this is the blunder of cm n administrative failure.this could b
avoided had there been development at par.looking for short term selfish leads
to long term consequence.tats the fruit we r bearing now"	(OAG,NGEN,NCOM)	35	1	0	0	0	0	NGEN
C10.57	"nang pokpadadi kalma fangna poklaga, houjiktagi houna duniyasida zhannamgi
lambida khong thangjilliba,  
oh nungngaiteda, nangse khwaidagi apangbani hain eina louwe,  
nangna meiteida chellisigi maram khara leiramni ,  
1 d nang ammasung nanggi ema baba peisada ngaobei oiramba yai, 2 subada nanggi
ema babana taleem ilma takpi tambidaba , 3 ahum subadana,  
afababa amal afababa lamchat  
chatningdabeira,  
4 subada khwaidagi shanti eng chikpa dharmadi islamni ,  
aduga nangdi murti latpa dharmada mai onsallisi ,  
islam dharmagi lamchat neeti niyam  
munna khangdabagira nattragana , boot latpa pambagira, karigumba nangna islam
dharmabu niyam chumna khanglamlagadi  
nangna hingliba punsidusu yamna kina hingni,  
islamgi artha karino mayek sengna khangdaba adunani nangna thousa wasadridu
nattra,  
nangna meiteida yum panbagi keisu kallakpa leitey,  
islambu natheiraga aranba dharmada onsinbadu adukhakki wani, karigumba meitei
duna pangal ollakladi yum panminnaba yai, muslim nattaba miga yum panminnabadi
haramni, yamna haidana kannadey, hayeng akheratta khangnarasi ,
astaqfirullahaa rabbi milkulli zambiwong waaitubillah"	(OAG,NGEN,COM)	139	1	4	0	21	0	NGEN
